"author","author_date","committer","committer_date","sha","additions","deletions","total"
"sindresorhus","2014-12-01 05:12:45","sindresorhus","2014-12-01 05:12:45","7d90c5833b4f42ac1db1837cbd6a210bf5568fba","0","1","1"
"caesar0301","2014-11-30 16:09:56","caesar0301","2014-11-30 16:09:56","702092eb02147a6e75589989bd6cc25d4234ab8d","0","1","1"
"sindresorhus","2014-11-16 07:55:02","sindresorhus","2014-11-16 07:55:02","92230d2ed76013b136dd8bd1a152e1c9e804531a","0","1","1"
"7c00","2014-11-16 07:50:36","7c00","2014-11-16 07:50:36","9154da23fdca0c0b7c7c063579c5122022b8c72d","0","1","1"
"sindresorhus","2014-11-12 17:43:21","sindresorhus","2014-11-12 17:43:21","f5eb20ab8542fb8dab799096451ca06ccf4a819c","0","1","1"
"eriwin","2014-11-12 15:02:24","eriwin","2014-11-12 15:02:24","f77036ba8d51b57dd86365ce508a3c687f6dade0","0","1","1"
"sindresorhus","2014-11-10 07:16:15","sindresorhus","2014-11-10 07:16:15","6e84cdbf8275ec41fe179b5e5b2633f8a8f448c1","0","1","1"
"caesar0301","2014-11-10 05:42:48","caesar0301","2014-11-10 05:42:48","13f1cd8dcc635bbf1620ad6ec2dc6e702af9e349","0","1","1"
"sindresorhus","2014-10-31 02:31:15","sindresorhus","2014-10-31 02:31:15","2e23cccb75dc58b3a3000f28e0f89ddfd97f9d02","1","1","2"
"petk","2014-10-29 12:30:19","petk","2014-10-31 02:27:42","87ed8e41fbc5494bf3c9075e888ae1039db53aff","1","1","2"
"davidsonfellipe","2014-10-16 19:49:55","sindresorhus","2014-10-16 19:50:14","17bcfd01d01ecf83f7883715a537382af5b78d63","0","1","1"
"sindresorhus","2014-09-30 21:24:28","sindresorhus","2014-09-30 21:24:28","9bb240fc3aeaac985326163d1b294deb1ee6f21e","0","1","1"
"dnbard","2014-09-30 19:06:53","dnbard","2014-09-30 19:06:53","3aae5c8dd61034f4952d639b0a4a048cf4b23a38","0","1","1"
"sindresorhus","2014-09-22 14:15:03","sindresorhus","2014-09-22 14:15:03","b621d7c7042698b16cceedf2c3831a091882114d","0","1","1"
"dahlia","2014-09-22 12:15:21","dahlia","2014-09-22 12:15:21","1aef8dc19dc3ab212557be3243ca6fcb79cccbb5","0","1","1"
"sindresorhus","2014-09-22 09:57:30","sindresorhus","2014-09-22 09:57:30","99ca00c9b5124cd7772ba0588b35ffae6d553a7e","0","1","1"
"veggiemonk","2014-09-22 05:36:58","veggiemonk","2014-09-22 05:36:58","a491ffde2e34140b0ddff938b3f1e7978180dc1c","0","1","1"
"sindresorhus","2014-09-19 12:09:35","sindresorhus","2014-09-19 12:09:35","0507238792c3002a4ba7b5bd9eb7885599cd2f09","0","1","1"
"willianjusten","2014-09-19 11:52:28","willianjusten","2014-09-19 11:52:28","b463b792a59e6b5d9fe5980f80c97bbec3d33b14","0","1","1"
"sindresorhus","2014-09-14 18:33:06","sindresorhus","2014-09-14 18:33:06","0fd36557440de6171a4fb71d3c5216aabe21be82","0","1","1"
"niclashoyer","2014-09-14 18:04:08","niclashoyer","2014-09-14 18:04:08","af7e4b73d37032b686dd7e24b85327cacb9ae0b5","0","1","1"
"sindresorhus","2014-09-14 16:20:12","sindresorhus","2014-09-14 16:20:12","fc537dddde9840b72114030512f65ec1d5cec833","0","1","1"
"alejandronanez","2014-09-01 15:19:36","sindresorhus","2014-09-01 15:19:53","d468cd866f193adfbec891e60cc8b7c0888c212a","0","1","1"
"gianarb","2014-08-31 09:59:15","sindresorhus","2014-08-31 09:59:33","6c331b81bef0d54d2fb7e3133e0d1223af765760","0","1","1"
"sindresorhus","2014-08-31 09:57:52","sindresorhus","2014-08-31 09:57:52","d73677312316fd625cee163e782514e1c91668db","0","1","1"
"RichardLitt","2014-08-31 00:21:40","RichardLitt","2014-08-31 00:21:40","de3f62a55944637e992b07ea81f0840ad33c11e8","0","1","1"
"onurakpolat","2014-08-24 13:57:55","sindresorhus","2014-08-24 13:58:26","4c7450aa0f8f0887d8c122ad074af47a73e28e4d","0","1","1"
"sindresorhus","2014-08-20 22:33:20","sindresorhus","2014-08-20 22:33:20","fe211eb2425284bae65e357900ecaa079a01f36a","0","1","1"
"sindresorhus","2014-08-20 22:31:27","sindresorhus","2014-08-20 22:31:27","548c3b414609b1a3cdafc66506dfbb83a2693380","2","2","4"
"RichardLitt","2014-08-20 21:45:26","RichardLitt","2014-08-20 22:30:49","a85be54620362b93aff00ed908fa4d5c87fbda35","0","1","1"
"sindresorhus","2014-08-20 22:29:51","sindresorhus","2014-08-20 22:29:51","d06dc924816a1543229d1384771c0b7552f0e5e3","0","1","1"
"yissachar","2014-08-20 05:36:47","yissachar","2014-08-20 05:36:47","f2e15deb496daa8ef417ea862ba20132b4c03799","0","1","1"
"sindresorhus","2014-08-17 12:45:13","sindresorhus","2014-08-17 12:45:13","74b06bd833eb08283eb323d69294891f0f1b84a1","0","1","1"
"LewisJEllis","2014-08-17 12:43:05","LewisJEllis","2014-08-17 12:43:05","b61129b3d273d5ad1ab68f71e0977328d0038bbf","0","1","1"
"sindresorhus","2014-08-05 16:13:56","sindresorhus","2014-08-05 16:13:56","5181367523eb312d1766983b0af18a1d1d77feba","0","1","1"
"sindresorhus","2014-08-04 11:36:56","sindresorhus","2014-08-04 11:36:56","2e4fc78c60dad78cae115e79aef97d4a73ebf17c","0","2","2"
"sindresorhus","2014-08-03 11:43:10","sindresorhus","2014-08-03 11:43:10","afdadcd558be1db7de943632d3d95b1b5ceb5e6f","1","2","3"
"dereuromark","2014-08-03 11:15:51","dereuromark","2014-08-03 11:15:51","06ff543aa0fcb65661a8323b5d84975dc985860b","1","2","3"
"sindresorhus","2014-07-30 20:07:45","sindresorhus","2014-07-30 20:07:45","b7423f6efb72bb3f01a2fb780f67259f9dd89a86","0","1","1"
"sindresorhus","2014-07-29 12:57:48","sindresorhus","2014-07-29 12:57:48","e45f3e4338195e82914ec3875eb0424441519e1e","0","2","2"
"sindresorhus","2014-07-28 17:16:36","sindresorhus","2014-07-28 17:16:36","8849f33882236ba913e57125455b7759851f7a5c","12","23","35"
"","2014-07-28 16:24:58","","2014-07-28 16:24:58","628177031145786bc4829b3db2e307612f0d7c37","12","23","35"
"sindresorhus","2014-07-27 11:04:56","sindresorhus","2014-07-27 11:04:56","ec7db802c7f1f14b60c06c85b6898d43e850da8a","0","1","1"
"arslanbilal","2014-07-27 10:47:51","arslanbilal","2014-07-27 10:47:51","7355a630d1cb225d842514b16fc96ed684ce8867","0","1","1"
"sindresorhus","2014-07-26 18:24:27","sindresorhus","2014-07-26 18:24:27","c242eb24d35b76c950d85e178ef8ec5970b278e4","0","1","1"
"svaksha","2014-07-26 18:19:18","sindresorhus","2014-07-26 18:19:39","4074369cc8cc63de7070f01f30f0dba0ca3867b3","0","1","1"
"","2014-07-26 16:18:19","sindresorhus","2014-07-26 16:47:26","a7f79744eb3b80d24a4086030bb07f9361180a38","0","1","1"
"sindresorhus","2014-07-25 21:31:41","sindresorhus","2014-07-25 21:31:41","e4990c9965ac796ac26b8de6a9b9f7238fe6f378","2","2","4"
"sindresorhus","2014-07-25 21:30:52","sindresorhus","2014-07-25 21:30:52","eb8be5eb67d0d5dd57c411cf19daed348db0ecdd","0","1","1"
"christian-bromann","2014-07-25 21:24:52","christian-bromann","2014-07-25 21:24:52","d41c57531d6925daad701543e58bcb94c9370bee","0","1","1"
"sindresorhus","2014-07-25 10:38:40","sindresorhus","2014-07-25 10:38:40","660009322874d485b1da994aa0017bd8ac132a1e","0","1","1"
"sindresorhus","2014-07-24 19:59:44","sindresorhus","2014-07-24 19:59:44","14aceb744e72a2f9d77d0635bdbda00a08ab3414","14","31","45"
"sindresorhus","2014-07-24 19:37:46","sindresorhus","2014-07-24 19:37:46","3f22e64f126073c00c748b404a59906509b8b079","0","1","1"
"sindresorhus","2014-07-24 15:56:20","sindresorhus","2014-07-24 15:56:20","2bd206c9adcd5471012faa39980f454767e8d9af","0","1","1"
"sindresorhus","2014-07-23 10:09:48","sindresorhus","2014-07-23 10:09:48","32b15d5bf26bf40fdb621eb5897e4e10fb7715fd","0","1","1"
"passy","2014-07-23 09:09:40","passy","2014-07-23 09:09:40","c30e48bbb055e35231de478b442ce9e185c759ec","0","1","1"
"csu","2014-07-21 20:29:48","csu","2014-07-21 20:29:48","ebbd356820c42c729ce82a2a47dfd115e6fb0d9a","0","1","1"
"PerfectCarl","2014-07-20 21:24:49","PerfectCarl","2014-07-20 21:24:49","871fa9cad0aa062628739fba9db9f984a1c198a5","0","1","1"
"sindresorhus","2014-07-19 15:27:28","sindresorhus","2014-07-19 15:27:28","b59f70ca93f891dcb3b032163b42d2fcd7bf7c62","0","1","1"
"kjsebastian","2014-07-19 15:26:47","sindresorhus","2014-07-19 15:26:47","ea0b61051ab564d100eab924b480baeacfb7b71d","0","1","1"
"sindresorhus","2014-07-18 21:41:47","sindresorhus","2014-07-18 21:41:47","011d744385e56175a0801b08772a3b00c706627d","0","1","1"
"sindresorhus","2014-07-18 21:41:21","sindresorhus","2014-07-18 21:41:21","300932d0e4b9bd02d69487bfd56b28187982d281","0","1","1"
"tayllan","2014-07-17 14:02:27","tayllan","2014-07-17 14:02:27","8b7922dd8544352bdbd79f7d7df5d55c5b46fc2b","0","1","1"
"fffaraz","2014-07-17 11:33:00","fffaraz","2014-07-17 11:33:00","2899ff34860277a0465d00d3c3b5810a543c4538","0","1","1"
"webpro","2014-07-16 13:19:07","webpro","2014-07-16 13:19:07","0605b6ef9ebbead9a819479b14abd4394c15fa65","0","1","1"
"sindresorhus","2014-07-13 22:34:09","sindresorhus","2014-07-13 22:34:09","86ae4ff76b5ee86b97421ee3041174ab6ea9fe89","4","8","12"
"sindresorhus","2014-07-13 16:50:51","sindresorhus","2014-07-13 16:50:51","73f256dc5adbcc690239b6383cee71ee0f517d02","0","1","1"
"sindresorhus","2014-07-13 08:29:50","sindresorhus","2014-07-13 08:29:50","3385b3ed9b00acd73b0dc2cb7cb0622803b23b29","0","1","1"
"JStumpp","2014-07-13 02:40:14","JStumpp","2014-07-13 02:40:14","edcdf59bf8453c987b1ba72f2ae8bbe11467e396","0","1","1"
"sindresorhus","2014-07-12 15:22:51","sindresorhus","2014-07-12 15:22:51","dcf1d883e9f4d0f194660ebe353c5a8628e52e9b","0","1","1"
"sindresorhus","2014-07-12 15:22:16","sindresorhus","2014-07-12 15:22:16","a33f202c07380533d361a9c2210b95763c3c3391","1","0","1"
"necenzurat","2014-07-12 14:41:59","necenzurat","2014-07-12 14:41:59","d858a98dee54c5766b13fd42ca62cee81e04d4d4","0","1","1"
"dimlev","2014-07-12 13:44:09","dimlev","2014-07-12 13:44:09","2dc7b7f2bd4fe11798410ed876c9b85d88c418d7","1","0","1"
"sindresorhus","2014-07-12 08:47:26","sindresorhus","2014-07-12 08:47:26","55505684dc34d4b2bf2301ef144f84b09f2c4bdf","9","32","41"
"sindresorhus","2014-07-12 08:10:00","sindresorhus","2014-07-12 08:10:00","0da32038d913eccc7bf87dc5d10f3ea105b4f2be","0","1","1"
"skyrocknroll","2014-07-12 03:44:06","skyrocknroll","2014-07-12 03:44:06","d1dea0d52ce2ead8bfe06ebde1468d1c6d0224a5","0","1","1"
"sindresorhus","2014-07-11 13:42:24","sindresorhus","2014-07-11 13:42:24","f680aaf8595bb6511d3ea36ba401476a161d7448","0","19","19"
