"author","author_date","committer","committer_date","sha","additions","deletions","total"
"junegunn","2016-02-02 19:46:02","junegunn","2016-02-02 19:46:02","30bd0b53dbf804a96db4c13d787771b3924d6634","1","21","22"
"junegunn","2016-02-02 08:51:21","junegunn","2016-02-02 08:51:21","1893eca41a35a771d45e6074167e5488d9f2a78a","1","1","2"
"junegunn","2016-01-28 16:28:51","junegunn","2016-01-28 16:31:04","82067463b8263692147d80b6fc909f1d98693d88","22","9","31"
"junegunn","2016-01-19 16:39:55","junegunn","2016-01-19 16:39:55","ce9c51d3997ca0fa4ac9ac77c5df94a0f82bfd80","1","1","2"
"junegunn","2016-01-19 16:09:58","junegunn","2016-01-19 16:38:24","96176476f3990507b38f2ec45d24c12fcb7aa075","35","84","119"
"junegunn","2016-01-16 12:13:12","junegunn","2016-01-16 12:13:57","68c84264af17e735102957a5263026e3f96b1cb7","1","7","8"
"junegunn","2016-01-16 12:11:33","junegunn","2016-01-16 12:11:40","69438a55ca482c9419e2721fb263e629c7155e27","0","1","1"
"junegunn","2016-01-16 09:07:50","junegunn","2016-01-16 09:07:50","8695b5e319e02efbfdf70800dce1c73d40378d86","2","11","13"
"junegunn","2016-01-13 17:54:08","junegunn","2016-01-13 17:54:08","95970164ad0f03cd1a95aec2ad3d3cba180c0308","3","6","9"
"junegunn","2016-01-13 17:35:43","junegunn","2016-01-13 17:35:43","f6c6e59a50d580595fd5117ab51b058988fc5f83","1","19","20"
"junegunn","2016-01-13 16:32:03","junegunn","2016-01-13 16:32:03","45143f9541d55c5efdadc7ea8acd9474a19eb8c6","2","68","70"
"junegunn","2016-01-13 16:09:16","junegunn","2016-01-13 16:12:49","23244bb41087f4f833c33219bba7a7213710ab20","0","1","1"
"junegunn","2016-01-13 15:41:02","junegunn","2016-01-13 16:12:49","edb647667e5630c77515e99a66bccec9d7519c0e","1","4","5"
"junegunn","2016-01-13 12:36:44","junegunn","2016-01-13 16:12:49","8d3a302a1754a4e28cc1085b95e9a03981372d02","58","43","101"
"junegunn","2016-01-12 18:07:42","junegunn","2016-01-13 12:27:43","1d2d32c847e39818bedae5f86ca75e6b70b60444","120","298","418"
"junegunn","2016-01-12 17:16:26","junegunn","2016-01-12 17:16:26","d635b3fd3ca34143b203eacc4308ed35628ac2f8","4","4","8"
"junegunn","2016-01-11 16:15:36","junegunn","2016-01-11 16:15:36","0f281ef89410cd581b581fd6087e9edd1832d1e8","19","57","76"
"junegunn","2016-01-11 09:17:13","junegunn","2016-01-11 09:17:13","b18db4733c635705b3aa052efe91472432727c58","1","1","2"
"junegunn","2016-01-09 03:08:25","junegunn","2016-01-09 03:08:25","6e08fe337cf90cd6eb4734000fe6da1d37184014","0","1","1"
