"author","author_date","committer","committer_date","sha","additions","deletions","total"
"karpathy","2014-06-30 16:16:13","karpathy","2014-06-30 16:16:13","34eef1021899f4e4937a699afd1c370fcb2c393a","0","31","31"
"levicc00123","2014-06-28 19:47:59","levicc00123","2014-06-28 19:47:59","f2cb00e0e8f302418027b05278b8e88b63078fcf","0","31","31"
"karpathy","2014-05-16 03:47:11","karpathy","2014-05-16 03:47:11","f1addd3a0b4c245a1e5ad84a85a048d48a975400","12","3304","3316"
"karpathy","2014-04-26 20:38:21","karpathy","2014-04-26 20:38:21","5284e9b8146702e9a718957400b85656de551669","34","65","99"
"karpathy","2014-04-26 19:26:19","karpathy","2014-04-26 19:26:19","a75797f349c21293e54f1f4c8215c997aaa27347","2","632","634"
"karpathy","2014-04-26 19:21:02","karpathy","2014-04-26 19:21:02","74d2e3fd187c224b85367d2005ebeed7fd465e24","0","308","308"
"karpathy","2014-04-26 19:17:58","karpathy","2014-04-26 19:17:58","3495bca9195fac8c7f6a3a4f652a2afffcb23a5e","4","432","436"
"","2014-04-13 23:29:52","","2014-04-13 23:29:52","f50101be661c44a4a561d6c9cca81d2090f67267","174","753","927"
"","2014-04-13 23:23:19","","2014-04-13 23:23:19","2258e38355fcf17cc0890c1ce6ca823518a5fbb7","7","3","10"
"","2014-04-10 17:40:10","","2014-04-10 17:40:10","6a2a69fea4e4535ae1e6657c025659d06470005a","5","133","138"
"","2014-04-01 15:58:05","","2014-04-01 15:58:05","3c6b7e8ff31bc3efa8170970672fc451df266cb4","3","133","136"
"","2014-03-31 18:55:26","","2014-03-31 18:55:26","2b6538739b04b8288084d952d65d7635dc2386c7","5","17","22"
"","2014-03-30 23:58:15","","2014-03-31 00:02:00","73ae935a047b4ade2fb0260c399d7c856e947167","48","229","277"
"","2014-03-30 01:37:54","","2014-03-30 01:37:54","b25a012ed309dc45e3cacec8990de86ed2b3a021","1","109","110"
"","2014-03-29 23:58:16","","2014-03-29 23:58:16","8a759b13bee92ea1255b8bb155c56d3d62701421","0","295","295"
"","2014-03-29 23:48:31","","2014-03-29 23:48:31","6309cca13b941229c449328f8fb4568815acfbb3","31","31","62"
